AllenCahn - utils.log_helper - INFO - In epoch 1, the energy is 32.2479248046875
AllenCahn - utils.log_helper - INFO - In epoch 41, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 42, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 43, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 44, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 45, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 46, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 47, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 48, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 49, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 50, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 51, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 52, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 53, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 54, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 55, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 56, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 57, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 58, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 59, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 60, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 61, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 62, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 63, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 64, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 65, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 66, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 67, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 68, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 69, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 70, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 71, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 72, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 73, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 74, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 75, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 76, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 77, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 78, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 79, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 80, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 81, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 82, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 83, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 84, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 85, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 86, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 87, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 88, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 89, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 90, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 91, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 92, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 93, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 94, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 95, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 96, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 97, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 98, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 99, the energy is 28.01983642578125
AllenCahn - utils.log_helper - INFO - In epoch 100, the energy is 28.01983642578125
